EpLenMean,EpRewMean,TimeElapsed,EpThisIter,loss_vf_loss,EpisodesSoFar,TimestepsSoFar,loss_ent,loss_pol_entpen,ev_tdlam_before,loss_pol_surr,loss_kl
642.88,-2.44,1410.6682209968567,7,0.017485952,2555,1646592,0.72881216,0.0,0.865078330039978,-0.018638205,0.005921745
640.33,-2.36,1413.3323464393616,7,0.022063598,2562,1650688,0.72747,0.0,0.8753907978534698,-0.020768575,0.0058073048
642.0,-2.33,1415.966882944107,5,0.014933925,2567,1654784,0.7342763,0.0,0.9017506912350655,-0.020022124,0.006160024
633.13,-2.44,1418.1629235744476,7,0.014698438,2574,1658880,0.8004751,0.0,0.8703903406858444,-0.021164546,0.005349238
628.11,-2.52,1420.5685849189758,7,0.015180034,2581,1662976,0.7408898,0.0,0.8505212217569351,-0.020495368,0.0060761585
635.31,-2.7,1423.3984813690186,6,0.015883997,2587,1667072,0.72503394,0.0,0.8808359131217003,-0.020755157,0.0050524864
637.35,-2.92,1425.693552017212,6,0.013680855,2593,1671168,0.7585938,0.0,0.8770166635513306,-0.02140587,0.0062665567
635.58,-2.9,1428.5455470085144,6,0.017640071,2599,1675264,0.70972306,0.0,0.8940231502056122,-0.019573644,0.0047921184
634.49,-2.85,1431.2838623523712,6,0.019851113,2605,1679360,0.69134814,0.0,0.8844050914049149,-0.019074203,0.004108867
637.69,-2.81,1433.9781341552734,6,0.015466777,2611,1683456,0.6707202,0.0,0.9077408015727997,-0.01977532,0.0066884146
633.55,-2.66,1436.4952683448792,7,0.021887997,2618,1687552,0.6702228,0.0,0.8793487474322319,-0.019469148,0.004686341
634.46,-2.74,1438.7012686729431,7,0.01704402,2625,1691648,0.72939855,0.0,0.8198045045137405,-0.018017972,0.00631525
638.28,-2.67,1441.1122679710388,6,0.016944664,2631,1695744,0.74254405,0.0,0.8770028874278069,-0.023227794,0.0063833543
638.21,-2.76,1443.484267950058,7,0.01852324,2638,1699840,0.7127485,0.0,0.8544275164604187,-0.023204701,0.0062382473
642.4,-2.85,1471.3232679367065,6,0.016650973,2644,1703936,0.6860578,0.0,0.8889583349227905,-0.01812553,0.0061438098
648.5,-2.71,1473.9432668685913,5,0.020742772,2649,1708032,0.6860653,0.0,0.8536930233240128,-0.021278655,0.0049296753
655.33,-2.47,1476.780265569687,6,0.022399375,2655,1712128,0.6446389,0.0,0.8591255098581314,-0.017571075,0.0047584297
654.85,-2.48,1479.2292685508728,7,0.017455738,2662,1716224,0.6978658,0.0,0.8578127324581146,-0.02051375,0.0063689123
643.47,-2.5,1481.6662726402283,7,0.018423896,2669,1720320,0.6581133,0.0,0.8619926124811172,-0.020327777,0.006043038
648.7,-2.47,1484.1202704906464,6,0.020419128,2675,1724416,0.67167133,0.0,0.8506740927696228,-0.018771948,0.0053932685
649.61,-2.48,1486.2682707309723,7,0.020982808,2682,1728512,0.70349973,0.0,0.8268334120512009,-0.01876,0.0066537783
636.33,-2.51,1488.7912693023682,8,0.016650848,2690,1732608,0.70998484,0.0,0.8836776912212372,-0.017990848,0.0063559236
633.29,-2.57,1491.080267906189,6,0.01892173,2696,1736704,0.73405343,0.0,0.8607633709907532,-0.02140681,0.0059735132
635.45,-2.57,1493.7492682933807,6,0.017164713,2702,1740800,0.6703313,0.0,0.8941158205270767,-0.023424208,0.0055836216
634.14,-2.47,1496.395267009735,6,0.01807507,2708,1744896,0.6776383,0.0,0.9096840545535088,-0.020821787,0.005312033
633.46,-2.69,1498.6722719669342,6,0.015510819,2714,1748992,0.73432547,0.0,0.836344450712204,-0.021251887,0.0060383505
641.09,-2.7,1501.6092691421509,6,0.017664677,2720,1753088,0.67477065,0.0,0.8687997609376907,-0.018275693,0.004849632
643.36,-2.64,1504.313268661499,7,0.017332077,2727,1757184,0.69765335,0.0,0.8785562887787819,-0.021094196,0.006020289
640.85,-2.57,1506.9484314918518,7,0.01566409,2734,1761280,0.7298256,0.0,0.852721244096756,-0.021450326,0.0060986527
637.66,-2.69,1509.1684319972992,6,0.01603799,2740,1765376,0.7215475,0.0,0.8549518138170242,-0.021089736,0.006074786
642.2,-2.62,1512.1963822841644,6,0.018193003,2746,1769472,0.668283,0.0,0.8810666427016258,-0.020657938,0.005077324
635.59,-2.79,1514.80650472641,6,0.015920443,2752,1773568,0.69718605,0.0,0.8714439272880554,-0.018793583,0.0051006363
632.0,-2.88,1517.3235647678375,6,0.01965143,2758,1777664,0.6651407,0.0,0.8716013580560684,-0.019142624,0.004819354
635.79,-2.93,1519.881428718567,7,0.018027002,2765,1781760,0.6937866,0.0,0.8686568737030029,-0.01863335,0.004937752
639.18,-2.85,1522.698858499527,6,0.017664166,2771,1785856,0.69338787,0.0,0.8939536586403847,-0.018904591,0.005230904
636.2,-2.77,1525.1527605056763,7,0.018368775,2778,1789952,0.7091269,0.0,0.866840735077858,-0.020776693,0.005599064
644.53,-2.52,1527.8981294631958,7,0.01928748,2785,1794048,0.6665774,0.0,0.8679722100496292,-0.020185554,0.00631838
651.09,-2.43,1531.1739013195038,5,0.021675773,2790,1798144,0.6468902,0.0,0.8952328711748123,-0.020313907,0.0053201816
658.46,-2.42,1562.5068795681,6,0.024267755,2796,1802240,0.67054033,0.0,0.8568672984838486,-0.020945646,0.005368149
654.95,-2.53,1565.118901014328,6,0.022399722,2802,1806336,0.6901872,0.0,0.8477340042591095,-0.018665517,0.005890525
650.79,-2.62,1567.4849634170532,7,0.017975727,2809,1810432,0.7416806,0.0,0.8064432442188263,-0.018774372,0.005436743
648.39,-2.48,1570.2807309627533,6,0.020945832,2815,1814528,0.6360931,0.0,0.8683846741914749,-0.018685877,0.0062763514
648.2,-2.77,1572.7230162620544,7,0.020464702,2822,1818624,0.7182835,0.0,0.8185891211032867,-0.020381955,0.005275835
658.8,-2.62,1575.5401875972748,5,0.018629456,2827,1822720,0.64113605,0.0,0.8742024451494217,-0.017860651,0.006092706
656.55,-2.58,1578.1616072654724,6,0.016610546,2833,1826816,0.67543036,0.0,0.8952077999711037,-0.01922062,0.0048472956
653.26,-2.51,1580.7361009120941,7,0.017107734,2840,1830912,0.7138426,0.0,0.8539919406175613,-0.019903995,0.006426576
648.94,-2.62,1583.1613221168518,7,0.01726205,2847,1835008,0.6911419,0.0,0.8727918267250061,-0.020696534,0.0054214443
652.16,-2.58,1585.6453657150269,6,0.016861599,2853,1839104,0.70534056,0.0,0.8669542819261551,-0.019069474,0.004973515
652.57,-2.66,1588.3118703365326,6,0.019799044,2859,1843200,0.68048376,0.0,0.8728878796100616,-0.018539473,0.0046208776
657.31,-2.63,1590.9575126171112,5,0.01845563,2864,1847296,0.6558277,0.0,0.8663265854120255,-0.018802267,0.005124214
663.18,-2.6,1593.8298726081848,6,0.017325573,2870,1851392,0.6195228,0.0,0.9147947207093239,-0.016061228,0.0041236714
666.72,-2.57,1596.742900133133,6,0.020236978,2876,1855488,0.6753801,0.0,0.8870475590229034,-0.018522756,0.005279864
674.32,-2.78,1599.386679649353,6,0.017454723,2882,1859584,0.6765714,0.0,0.858988031744957,-0.020278877,0.0061655412
667.53,-2.78,1601.9859030246735,7,0.016237801,2889,1863680,0.66148627,0.0,0.9073362052440643,-0.018921468,0.005831254
653.11,-2.86,1604.7088403701782,7,0.015105327,2896,1867776,0.6830611,0.0,0.8826341480016708,-0.01943598,0.00552303
653.36,-2.8,1607.3347380161285,7,0.020668665,2903,1871872,0.65407705,0.0,0.8533381372690201,-0.019525591,0.0070539303
658.14,-2.73,1610.0207409858704,6,0.02035781,2909,1875968,0.64142627,0.0,0.8811224028468132,-0.018545117,0.0051089088
657.2,-2.72,1612.5188610553741,6,0.018991357,2915,1880064,0.64855,0.0,0.8708720654249191,-0.017319055,0.004562348
652.01,-2.65,1615.150635957718,7,0.017422516,2922,1884160,0.6408121,0.0,0.8749661147594452,-0.017015016,0.005091894
647.81,-2.71,1617.848563671112,6,0.022731677,2928,1888256,0.64282596,0.0,0.8702607154846191,-0.020400701,0.0054157055
650.78,-2.67,1620.6726660728455,6,0.020804605,2934,1892352,0.6342293,0.0,0.8816586285829544,-0.020378273,0.006089566
650.28,-2.66,1623.2598299980164,7,0.018128756,2941,1896448,0.6739516,0.0,0.8725013732910156,-0.019215342,0.0055509773
651.23,-2.63,1653.838323354721,5,0.023958353,2946,1900544,0.6365437,0.0,0.8111766874790192,-0.01939358,0.0050026677
660.32,-2.68,1656.3777005672455,6,0.019053973,2952,1904640,0.6859513,0.0,0.8294701129198074,-0.018145232,0.005082095
652.25,-2.75,1659.0119473934174,7,0.016932022,2959,1908736,0.63736695,0.0,0.8849477097392082,-0.017225854,0.0047160485
637.13,-2.94,1661.3705158233643,8,0.015357347,2967,1912832,0.66529536,0.0,0.8583735525608063,-0.01965903,0.005728123
638.6,-2.97,1664.217331647873,6,0.015847953,2973,1916928,0.65239054,0.0,0.8848163411021233,-0.019298557,0.0051949657
633.73,-2.92,1666.9710321426392,6,0.019231925,2979,1921024,0.65242344,0.0,0.8758633360266685,-0.020703578,0.0062828483
634.0,-2.74,1669.9422454833984,6,0.021639429,2985,1925120,0.59917784,0.0,0.8431190103292465,-0.020338088,0.005852755
640.36,-2.73,1672.5650036334991,7,0.016213711,2992,1929216,0.62474656,0.0,0.8939698487520218,-0.018340109,0.005070849
645.66,-2.61,1675.5105786323547,6,0.019677212,2998,1933312,0.59574693,0.0,0.9041500687599182,-0.017640138,0.0043826248
649.42,-2.69,1678.3188338279724,6,0.017136037,3004,1937408,0.61710984,0.0,0.8852735459804535,-0.019951131,0.0056721056
651.17,-2.51,1681.243732213974,5,0.019154642,3009,1941504,0.61233425,0.0,0.8734509944915771,-0.02033463,0.005954474
657.0,-2.54,1684.1549315452576,6,0.021579709,3015,1945600,0.6646121,0.0,0.850680410861969,-0.019475117,0.005417302
655.25,-2.58,1686.6779198646545,7,0.018422417,3022,1949696,0.68401974,0.0,0.860733687877655,-0.019018661,0.004738291
648.75,-2.65,1689.2588331699371,7,0.019362247,3029,1953792,0.6863985,0.0,0.8774514347314835,-0.019090641,0.005280669
647.26,-2.64,1692.0240046977997,6,0.019118588,3035,1957888,0.64126575,0.0,0.8833986148238182,-0.017994141,0.004456311
644.34,-2.61,1694.6435778141022,8,0.016761687,3043,1961984,0.6751905,0.0,0.8728472739458084,-0.020162927,0.005555888
631.94,-2.57,1697.331244468689,6,0.019082787,3049,1966080,0.67514443,0.0,0.8792740479111671,-0.02092931,0.0052139615
640.74,-2.68,1699.6089906692505,6,0.016762456,3055,1970176,0.7529206,0.0,0.7238362729549408,-0.020835746,0.0058991555
649.57,-2.52,1702.355687379837,6,0.01767129,3061,1974272,0.636587,0.0,0.8590888679027557,-0.021728912,0.0052487114
656.58,-2.4,1705.1934797763824,6,0.016855784,3067,1978368,0.6271794,0.0,0.8933808505535126,-0.018059686,0.005602847
650.07,-2.49,1707.5148391723633,6,0.016294084,3073,1982464,0.70914966,0.0,0.8238026797771454,-0.019952906,0.0051395884
652.1,-2.51,1710.151704788208,6,0.016837252,3079,1986560,0.6713492,0.0,0.8563319146633148,-0.019185489,0.006035303
650.35,-2.66,1712.9150176048279,7,0.0155685125,3086,1990656,0.6425631,0.0,0.8763744533061981,-0.019184913,0.005049099
646.48,-2.66,1715.7382254600525,7,0.016136877,3093,1994752,0.62962765,0.0,0.8915000930428505,-0.01705939,0.0045854137
640.83,-2.8,1717.9875705242157,7,0.016594183,3100,1998848,0.7054026,0.0,0.8221046179533005,-0.017092211,0.0052861446
647.38,-2.93,1749.3175370693207,4,0.013503377,3104,2002944,0.7212676,0.0,0.8019643127918243,-0.0191559,0.005963254
639.66,-3.04,1751.8845670223236,8,0.015044925,3112,2007040,0.6906821,0.0,0.8747947067022324,-0.018832877,0.0056098173
638.36,-3.07,1754.459921836853,6,0.016252084,3118,2011136,0.6746639,0.0,0.8705182820558548,-0.017399661,0.004658171
646.91,-2.95,1757.234956741333,6,0.016415358,3124,2015232,0.63957584,0.0,0.8955600038170815,-0.018695751,0.0050474694
650.53,-2.95,1760.00261926651,6,0.015374241,3130,2019328,0.6536476,0.0,0.8967517912387848,-0.019635132,0.006483851
651.7,-3.03,1762.5534904003143,6,0.016776154,3136,2023424,0.6373891,0.0,0.876880519092083,-0.017020445,0.005119517
658.57,-2.89,1765.3213517665863,6,0.016803112,3142,2027520,0.65724397,0.0,0.9092087522149086,-0.018482184,0.0046644327
657.88,-2.98,1767.8889334201813,7,0.01682554,3149,2031616,0.67077446,0.0,0.8906025066971779,-0.017153779,0.0047837445
645.26,-2.99,1770.6876878738403,7,0.01637101,3156,2035712,0.65762854,0.0,0.9028957039117813,-0.016957296,0.004883009
637.65,-3.02,1773.2770142555237,7,0.016937371,3163,2039808,0.6550425,0.0,0.877343125641346,-0.019120082,0.0060473154
642.53,-2.92,1776.195170879364,6,0.01553427,3169,2043904,0.6355945,0.0,0.8874696493148804,-0.017666727,0.0045190016
643.04,-2.73,1779.1738657951355,6,0.020716364,3175,2048000,0.61325735,0.0,0.866343155503273,-0.018641565,0.0047743386
646.24,-2.81,1782.060708284378,6,0.022624383,3181,2052096,0.65612626,0.0,0.84772789478302,-0.021080397,0.0054005394
645.58,-2.67,1785.8188438415527,6,0.018417884,3187,2056192,0.6213044,0.0,0.893223449587822,-0.017831977,0.005277895
645.79,-2.72,1788.4037411212921,7,0.0149424495,3194,2060288,0.6348405,0.0,0.8968601301312447,-0.01734972,0.005158324
649.89,-2.68,1790.9500699043274,6,0.019375412,3200,2064384,0.6880815,0.0,0.8241777569055557,-0.019268721,0.0043899408
647.24,-2.55,1793.4950158596039,6,0.017449202,3206,2068480,0.65027225,0.0,0.8470328897237778,-0.018863657,0.00541741
655.17,-2.6,1796.1445400714874,6,0.015175927,3212,2072576,0.6728984,0.0,0.8667124062776566,-0.019148016,0.005240442
651.53,-2.53,1798.699948310852,6,0.015956374,3218,2076672,0.6513007,0.0,0.8742444962263107,-0.018165769,0.00484722
650.97,-2.58,1801.3304195404053,6,0.015305925,3224,2080768,0.59997284,0.0,0.8600634634494781,-0.01710091,0.004960409
652.1,-2.56,1803.761102437973,6,0.01990023,3230,2084864,0.6655252,0.0,0.8349160104990005,-0.018995455,0.0050553544
649.74,-2.68,1806.1449704170227,7,0.016128857,3237,2088960,0.6760093,0.0,0.8500315696001053,-0.01660864,0.0050066034
650.32,-2.66,1808.6935806274414,6,0.019608568,3243,2093056,0.6343494,0.0,0.8570023030042648,-0.020088501,0.0053586285
651.74,-2.57,1811.1848332881927,7,0.017597158,3250,2097152,0.619496,0.0,0.8785640969872475,-0.018424379,0.004603669
658.0,-2.55,1842.8200685977936,6,0.018153792,3256,2101248,0.653749,0.0,0.874229222536087,-0.01840055,0.004644639
663.7,-2.45,1845.9806706905365,6,0.019500405,3262,2105344,0.5770859,0.0,0.8938022553920746,-0.02032242,0.005629853
662.03,-2.47,1848.7050065994263,6,0.018247858,3268,2109440,0.633755,0.0,0.8833837062120438,-0.0195079,0.005251265
660.39,-2.58,1851.4856631755829,6,0.017912583,3274,2113536,0.62741524,0.0,0.8765139281749725,-0.018546354,0.005971594
660.41,-2.63,1854.2639985084534,6,0.014376434,3280,2117632,0.6364889,0.0,0.8906876519322395,-0.02026498,0.0054534427
657.28,-2.7,1857.1839609146118,6,0.015761442,3286,2121728,0.65926665,0.0,0.8905986696481705,-0.019332185,0.004900147
672.35,-2.63,1859.7985844612122,6,0.019628892,3292,2125824,0.6780817,0.0,0.8224591612815857,-0.020430533,0.00584199
666.49,-2.57,1862.8689377307892,7,0.018168604,3299,2129920,0.62264454,0.0,0.8920596837997437,-0.016243016,0.00453489
666.13,-2.56,1865.6739192008972,6,0.016527409,3305,2134016,0.67299736,0.0,0.9006922319531441,-0.017563967,0.005257638
664.42,-2.61,1868.1259694099426,5,0.01627715,3310,2138112,0.6582433,0.0,0.863704189658165,-0.021232923,0.0061055324
660.92,-2.57,1871.0627462863922,7,0.0178719,3317,2142208,0.5631557,0.0,0.9131584316492081,-0.016446063,0.0046367627
665.01,-2.55,1873.6476855278015,6,0.018916847,3323,2146304,0.64991665,0.0,0.8828463479876518,-0.019193124,0.005365097
667.09,-2.47,1876.3749492168427,6,0.01809087,3329,2150400,0.6346126,0.0,0.865864485502243,-0.019870292,0.006097195
664.38,-2.38,1879.01495885849,5,0.018639306,3334,2154496,0.65275437,0.0,0.8829125985503197,-0.020312835,0.00577605
670.13,-2.33,1881.6529808044434,7,0.020880802,3341,2158592,0.64733267,0.0,0.8738931268453598,-0.018915245,0.005689602
668.83,-2.36,1884.9451005458832,7,0.014140515,3348,2162688,0.5937141,0.0,0.8960970714688301,-0.019119399,0.0047763684
666.64,-2.44,1887.5765063762665,6,0.017759033,3354,2166784,0.670553,0.0,0.9007384404540062,-0.020177983,0.005675952
663.16,-2.42,1890.4185461997986,7,0.018808946,3361,2170880,0.65248656,0.0,0.9012207537889481,-0.019585796,0.004946432
658.78,-2.51,1893.2973482608795,7,0.017087245,3368,2174976,0.6651862,0.0,0.897558405995369,-0.019666163,0.00531975
657.85,-2.55,1896.0989480018616,6,0.016565511,3374,2179072,0.63492364,0.0,0.9054360613226891,-0.020950403,0.006256467
649.24,-2.61,1898.5800333023071,7,0.015594307,3381,2183168,0.69128364,0.0,0.8808788359165192,-0.018953038,0.005501931
644.6,-2.68,1901.2683413028717,7,0.015838861,3388,2187264,0.64548296,0.0,0.9087734594941139,-0.019865891,0.0059988266
642.37,-2.75,1903.8532192707062,6,0.016945818,3394,2191360,0.6418124,0.0,0.8693650513887405,-0.01822651,0.004923219
631.8,-2.89,1906.6838297843933,8,0.014844417,3402,2195456,0.6889332,0.0,0.8961917012929916,-0.019359557,0.0058482736
624.98,-2.86,1909.5980286598206,7,0.015158419,3409,2199552,0.64175683,0.0,0.9111955836415291,-0.018438654,0.0050547775
628.55,-2.86,1935.8165955543518,6,0.01850771,3415,2203648,0.6911527,0.0,0.8749107867479324,-0.022159055,0.0071229367
631.16,-2.96,1938.1615965366364,6,0.015358226,3421,2207744,0.72373533,0.0,0.8591448217630386,-0.02001407,0.0062864595
632.45,-2.93,1940.5935971736908,6,0.01658941,3427,2211840,0.6442935,0.0,0.8797055333852768,-0.019364467,0.005497505
628.41,-2.99,1942.969596862793,6,0.016640432,3433,2215936,0.65740496,0.0,0.8827390521764755,-0.020849476,0.0059259874
626.74,-3.06,1945.2418267726898,6,0.014588944,3439,2220032,0.68190676,0.0,0.8613066673278809,-0.021983532,0.0053873444
624.46,-3.1,1947.5688903331757,7,0.015957471,3446,2224128,0.68232214,0.0,0.8775735571980476,-0.01852249,0.0058625396
624.68,-2.9,1950.187918663025,6,0.019891962,3452,2228224,0.58474797,0.0,0.8951325565576553,-0.018035283,0.004744708
634.48,-2.8,1952.6549196243286,6,0.016927082,3458,2232320,0.65341324,0.0,0.905399926006794,-0.019263439,0.004888746
632.62,-2.88,1955.0929226875305,7,0.017592156,3465,2236416,0.67301965,0.0,0.8436654955148697,-0.02071139,0.0060516205
629.96,-2.88,1957.525220632553,6,0.02043881,3471,2240512,0.67643315,0.0,0.8522637188434601,-0.020395102,0.0048713386
637.13,-2.87,1959.6842212677002,6,0.018175948,3477,2244608,0.72461927,0.0,0.8160801082849503,-0.019575847,0.0063507017
638.24,-2.72,1962.1382184028625,7,0.01758611,3484,2248704,0.6353586,0.0,0.8971671536564827,-0.019720256,0.005456294
641.18,-2.62,1964.6712210178375,6,0.016344674,3490,2252800,0.63096696,0.0,0.9081599786877632,-0.020125987,0.004714229
643.65,-2.54,1967.1514565944672,7,0.01777105,3497,2256896,0.63020074,0.0,0.8941803649067879,-0.01977312,0.0046397178
644.27,-2.53,1969.1484582424164,7,0.015510912,3504,2260992,0.733263,0.0,0.8376212865114212,-0.023566568,0.0066632405
647.98,-2.5,1971.5814611911774,6,0.018252835,3510,2265088,0.68894756,0.0,0.8801253065466881,-0.019197224,0.0051242285
645.67,-2.51,1973.887680530548,6,0.016169626,3516,2269184,0.7213067,0.0,0.8646385222673416,-0.020474251,0.005846898
645.31,-2.46,1976.1717178821564,6,0.01656254,3522,2273280,0.70499045,0.0,0.8861170262098312,-0.019138781,0.004736108
640.91,-2.4,1978.6161742210388,7,0.019093966,3529,2277376,0.6716708,0.0,0.879501961171627,-0.019901106,0.0068016364
635.96,-2.52,1980.7301695346832,6,0.016540727,3535,2281472,0.70418584,0.0,0.8729396015405655,-0.019094087,0.005467209
648.28,-2.4,1982.915170431137,6,0.019226065,3541,2285568,0.6932309,0.0,0.8568716943264008,-0.018852558,0.005541203
655.5,-2.49,1984.887169599533,5,0.016021904,3546,2289664,0.7474288,0.0,0.7439517378807068,-0.01938514,0.0051209265
656.72,-2.77,1987.3366632461548,6,0.01676701,3552,2293760,0.69541824,0.0,0.8493569642305374,-0.021103866,0.005562433
656.25,-2.7,1989.8076593875885,6,0.015829286,3558,2297856,0.6449629,0.0,0.9002959430217743,-0.018308226,0.005744295
663.42,-2.66,2017.0556609630585,5,0.013837219,3563,2301952,0.63061297,0.0,0.9165446385741234,-0.018649708,0.005256064
665.71,-2.38,2019.7736594676971,7,0.016368939,3570,2306048,0.5836406,0.0,0.9163634702563286,-0.018756356,0.005464634
665.38,-2.26,2022.0796599388123,6,0.01546497,3576,2310144,0.62906647,0.0,0.9094490259885788,-0.018993126,0.0046297526
662.19,-2.3,2024.3896601200104,6,0.020751001,3582,2314240,0.6382891,0.0,0.9014694839715958,-0.017813537,0.004975498
670.93,-2.27,2026.4706630706787,6,0.017778937,3588,2318336,0.6943691,0.0,0.8149190843105316,-0.022469178,0.006099753
667.93,-2.35,2028.6087551116943,7,0.017400576,3595,2322432,0.6413909,0.0,0.9098397865891457,-0.01788972,0.0045029595
666.98,-2.26,2031.0977487564087,7,0.016982915,3602,2326528,0.6516463,0.0,0.9045004770159721,-0.020993961,0.0051707667
672.6,-2.18,2033.7357549667358,5,0.0148583865,3607,2330624,0.6476881,0.0,0.9106787294149399,-0.019888777,0.0054253736
667.66,-2.4,2036.3677725791931,7,0.016607037,3614,2334720,0.6472964,0.0,0.883682407438755,-0.020477943,0.0054975953
668.12,-2.39,2038.716775894165,6,0.019640576,3620,2338816,0.67839426,0.0,0.8390070497989655,-0.021257062,0.006061978
670.19,-2.38,2041.3717727661133,7,0.016580766,3627,2342912,0.62734437,0.0,0.8863957300782204,-0.018060632,0.0054265372
675.47,-2.45,2043.7677755355835,5,0.01816401,3632,2347008,0.6512237,0.0,0.8651534914970398,-0.021570392,0.005016224
666.06,-2.48,2046.142776966095,7,0.015468978,3639,2351104,0.67814595,0.0,0.8438795655965805,-0.020463109,0.005137537
652.28,-2.52,2048.641775369644,7,0.014970578,3646,2355200,0.66581243,0.0,0.8788572922348976,-0.017931983,0.004756963
648.76,-2.43,2051.2967767715454,7,0.016042799,3653,2359296,0.6267299,0.0,0.8968635350465775,-0.019976411,0.00475037
650.37,-2.47,2053.7247726917267,6,0.019183053,3659,2363392,0.655521,0.0,0.8273650705814362,-0.019476065,0.005079612
641.42,-2.42,2056.101774930954,6,0.018712291,3665,2367488,0.64506626,0.0,0.8874839171767235,-0.021317495,0.005599259
654.02,-2.76,2057.9857788085938,5,0.01542459,3670,2371584,0.7708542,0.0,0.7153630554676056,-0.020993598,0.0055283736
657.13,-2.9,2059.973772287369,6,0.0146725075,3676,2375680,0.7141588,0.0,0.8276131749153137,-0.020928381,0.0060574315
655.85,-2.86,2062.461771965027,6,0.01492853,3682,2379776,0.5981188,0.0,0.858488142490387,-0.020037264,0.005817203
649.2,-2.86,2064.8157727718353,7,0.014673709,3689,2383872,0.6353724,0.0,0.8931136205792427,-0.019686775,0.0060388474
653.66,-2.77,2067.1227753162384,6,0.018820263,3695,2387968,0.64025265,0.0,0.8675992786884308,-0.018657418,0.0058166683
654.18,-2.82,2069.525776386261,7,0.01461446,3702,2392064,0.63842916,0.0,0.9145815744996071,-0.019243425,0.0045836265
647.5,-2.94,2071.9242815971375,6,0.016402515,3708,2396160,0.66429174,0.0,0.8832069635391235,-0.01992772,0.0050571365
653.64,-2.82,2099.788281917572,6,0.019719124,3714,2400256,0.6039584,0.0,0.8763965219259262,-0.019457683,0.0043437793
644.39,-3.0,2101.768286705017,8,0.014423205,3722,2404352,0.6635699,0.0,0.8401109129190445,-0.021160115,0.005870535
651.77,-2.8,2104.2542836666107,5,0.01722708,3727,2408448,0.5952199,0.0,0.8828677237033844,-0.020444838,0.0052579935
648.59,-2.74,2106.816279888153,6,0.017754275,3733,2412544,0.598863,0.0,0.9058075025677681,-0.018831156,0.0058092573
655.38,-2.68,2109.052280664444,6,0.015036059,3739,2416640,0.62778986,0.0,0.8587420433759689,-0.019678524,0.005880832
665.49,-2.57,2111.2202801704407,6,0.016920965,3745,2420736,0.6743602,0.0,0.8606312721967697,-0.01927008,0.005428974
664.0,-2.66,2113.47128033638,7,0.017447256,3752,2424832,0.6444204,0.0,0.8665326833724976,-0.019305186,0.0049563013
652.23,-2.73,2115.9942831993103,7,0.021361027,3759,2428928,0.61615133,0.0,0.8549028933048248,-0.018476926,0.0047192774
642.35,-2.78,2118.243281841278,8,0.016597219,3767,2433024,0.6343348,0.0,0.8982362300157547,-0.017002126,0.0047882423
626.23,-2.69,2120.5942845344543,7,0.017305449,3774,2437120,0.6492431,0.0,0.897863544523716,-0.019691246,0.004955826
630.01,-2.8,2122.8032805919647,6,0.01764933,3780,2441216,0.68857354,0.0,0.8424986153841019,-0.019491272,0.006265604
627.75,-3.02,2125.086283683777,7,0.015308183,3787,2445312,0.64670205,0.0,0.8639129996299744,-0.020450478,0.0048768762
618.09,-3.08,2127.4702825546265,8,0.018493447,3795,2449408,0.65982145,0.0,0.8971126154065132,-0.017061219,0.0044496427
614.83,-2.93,2129.8582804203033,7,0.019708408,3802,2453504,0.69812983,0.0,0.8939865753054619,-0.0181884,0.006175101
618.79,-2.74,2132.46528506279,6,0.020812701,3808,2457600,0.6387194,0.0,0.9060872122645378,-0.02025161,0.0061531593
608.97,-2.78,2134.6722795963287,7,0.01707539,3815,2461696,0.6692407,0.0,0.8968144357204437,-0.021104457,0.005339176
612.41,-2.73,2136.8202407360077,7,0.014439484,3822,2465792,0.75765896,0.0,0.889310210943222,-0.021094562,0.0055015692
606.05,-2.96,2139.2682394981384,6,0.01730796,3828,2469888,0.68934107,0.0,0.8846429139375687,-0.019902566,0.005210691
604.03,-3.09,2141.551241159439,7,0.018295843,3835,2473984,0.69037616,0.0,0.8804600536823273,-0.020479396,0.0051659816
604.69,-3.15,2143.7342426776886,6,0.016675198,3841,2478080,0.75452435,0.0,0.8250600695610046,-0.022263978,0.0061384034
609.15,-3.17,2145.9352416992188,5,0.016272973,3846,2482176,0.73928463,0.0,0.7746292650699615,-0.01951502,0.0062436843
610.86,-3.16,2148.265239238739,6,0.014150861,3852,2486272,0.7278094,0.0,0.8703842461109161,-0.020800484,0.005838575
608.9,-3.2,2150.5632405281067,8,0.014932697,3860,2490368,0.68441546,0.0,0.9016190469264984,-0.019348182,0.005447905
611.96,-3.24,2152.9142394065857,7,0.020044984,3867,2494464,0.664455,0.0,0.8652405738830566,-0.019715343,0.005229633
613.52,-3.17,2155.326239347458,6,0.01851498,3873,2498560,0.63913965,0.0,0.9053854420781136,-0.019480854,0.004352679
616.62,-3.14,2183.9282393455505,7,0.0155631015,3880,2502656,0.67755,0.0,0.8998095989227295,-0.020264525,0.0049564242
614.45,-3.06,2186.207239151001,7,0.020080589,3887,2506752,0.69338095,0.0,0.8467102348804474,-0.018236727,0.0052601285
625.42,-3.03,2188.416239261627,5,0.019580891,3892,2510848,0.74329424,0.0,0.8021462261676788,-0.020068333,0.005989627
628.76,-3.17,2190.781238794327,7,0.016393274,3899,2514944,0.70741844,0.0,0.9071736857295036,-0.020659052,0.006022342
